accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,merchantCategoryCode,cardPresent,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,posConditionCode,posOnPremises,recurringAuthInd,expirationDateKeyInMatch,isFraud
343778742,343778742,5000.0,1648.79,2016-12-10T03:12:22,91.32,Popeyes #344053,US,US,05,fastfood,True,08/2024,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3351.21,,,,01,,,False,False
343778742,343778742,5000.0,1557.47,2016-12-10T13:48:05,275.28,KFC #670067,US,US,02,fastfood,True,06/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3442.53,,,,08,,,False,True
343778742,343778742,5000.0,1282.19,2016-12-11T08:04:29,383.95,Auntie Anne's #410136,US,US,02,fastfood,True,07/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3717.81,,,,01,,,False,False
343778742,343778742,5000.0,898.24,2016-12-11T17:24:18,23.53,Auntie Anne's #676813,US,US,09,fastfood,True,01/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4101.76,,,,01,,,False,False
343778742,343778742,5000.0,874.71,2016-12-11T18:44:49,133.95,Burger King #821700,US,US,05,fastfood,True,09/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4125.29,,,,01,,,False,False
343778742,343778742,5000.0,740.76,2016-12-12T07:47:17,3.01,Auntie Anne's #78554,US,US,05,fastfood,True,10/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4259.24,,,,01,,,False,False
343778742,343778742,5000.0,737.75,2016-12-13T10:48:50,73.6,Domino's Pizza #997391,US,US,05,fastfood,True,09/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4262.25,,,,01,,,False,False
343778742,343778742,5000.0,664.15,2016-12-14T08:58:07,74.57,DailyOmnivore,US,US,09,food_delivery,False,12/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4335.85,,,,99,,,False,False
343778742,343778742,5000.0,589.58,2016-12-15T01:09:56,65.7,Wall Street Times,US,US,05,subscriptions,True,10/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4410.42,,,,01,,,False,False
343778742,343778742,5000.0,523.88,2016-12-15T10:38:45,68.3,KFC #304442,US,US,05,fastfood,True,08/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4476.12,,,,01,,,False,True
343778742,343778742,5000.0,455.58,2016-12-16T16:14:03,8.54,Dunkin' Donuts #928549,US,US,02,fastfood,True,04/2031,2014-04-25,2014-04-25,723,723,1572,REVERSAL,,4544.42,,,,01,,,False,False
343778742,343778742,5000.0,464.12,2016-12-18T18:25:43,51.67,In-N-Out #683809,US,US,05,fastfood,True,01/2021,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4535.88,,,,01,,,False,False
343778742,343778742,5000.0,412.45,2016-12-18T18:49:23,31.84,Wendys #123132,US,US,02,fastfood,True,07/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4587.55,,,,01,,,False,False
343778742,343778742,5000.0,380.61,2016-12-19T12:54:25,12.17,San Francisco Post,US,US,02,subscriptions,False,07/2027,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4619.39,,,,08,,,False,False
343778742,343778742,5000.0,368.44,2016-12-19T19:51:47,10.22,Washington Post,US,US,05,subscriptions,False,02/2026,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4631.56,,,,01,,,False,False
343778742,343778742,5000.0,358.22,2016-12-19T22:04:13,410.96,Quizno's #19636,MEX,MEX,09,fastfood,True,05/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4641.78,,,,01,,,False,False
343778742,343778742,5000.0,1232.14,2016-12-20T19:22:42,51.86,Auntie Anne's #681669,US,US,02,fastfood,True,10/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3767.86,,,,01,,,False,False
343778742,343778742,5000.0,1180.28,2016-12-21T09:26:58,5.05,Play Store,US,US,05,mobileapps,False,06/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3819.72,,,,08,,,False,False
343778742,343778742,5000.0,1175.23,2016-12-21T17:16:21,35.77,McDonalds #699366,US,US,09,fastfood,True,07/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3824.77,,,,01,,,False,False
343778742,343778742,5000.0,1139.46,2016-12-21T17:28:27,74.57,DailyOmnivore,US,US,09,food_delivery,False,12/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3860.54,,,,99,,,False,False
343778742,343778742,5000.0,1064.89,2016-12-22T00:30:12,53.23,Popeyes #415239,US,US,02,fastfood,True,04/2029,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3935.11,,,,01,,,False,False
343778742,343778742,5000.0,1011.66,2016-12-22T20:19:57,54.22,Subway #948913,US,US,09,fastfood,True,01/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,3988.34,,,,01,,,False,False
343778742,343778742,5000.0,957.44,2016-12-25T01:02:41,3.29,Domino's Pizza #606922,US,US,02,fastfood,False,08/2022,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4042.56,,,,01,,,False,False
343778742,343778742,5000.0,954.15,2016-12-26T09:36:10,86.54,Dunkin' Donuts #48174,US,US,09,fastfood,True,11/2023,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4045.85,,,,08,,,False,False
343778742,343778742,5000.0,867.61,2016-12-28T03:45:35,185.36,Oklahoma City Times,US,US,02,subscriptions,False,06/2033,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4132.39,,,,01,,,False,False
343778742,343778742,5000.0,682.25,2016-12-28T06:10:11,3.56,Shake Shack #733219,US,US,05,fastfood,True,04/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4317.75,,,,08,,,False,False
343778742,343778742,5000.0,678.69,2016-12-28T12:12:29,127.64,Dunkin' Donuts #727266,US,US,05,fastfood,True,12/2032,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4321.31,,,,01,,,False,False
343778742,343778742,5000.0,551.05,2016-12-28T15:41:03,613.22,Cinnabon #750620,US,US,05,fastfood,True,06/2030,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4448.95,,,,01,,,False,False
343778742,343778742,5000.0,892.53,2016-12-29T06:12:57,74.57,DailyOmnivore,US,US,09,food_delivery,False,12/2025,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4107.47,,,,99,,,False,False
343778742,343778742,5000.0,817.96,2016-12-30T04:35:37,83.04,Washington Times,US,US,05,subscriptions,False,08/2020,2014-04-25,2014-04-25,723,723,1572,PURCHASE,,4182.04,,,,08,,,False,False
